STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_is,Information society indicator,unit,Unit of measure,TIME_PERIOD,Time,geo,Geopolitical entity (reporting),ind_type,Individual type,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,EU27_2020,European Union - 27 countries (from 2020),Y55_74_DIS_NONE,Individuals aged 55 to 74 with disability (activity limitation) - not limited at all,88.01,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,EU27_2020,European Union - 27 countries (from 2020),Y55_74_DIS_SEV,Individuals aged 55 to 74 with disability (activity limitation) - severely limited,76.21,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,DIS_LTD,"Disability (activity limitation) - limited, but not severely",94.00,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,DIS_LTD_SEV,Disability (activity limitation) - limited or severely limited,91.15,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,DIS_NONE,Disability (activity limitation) - not limited at all,96.24,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,DIS_SEV,Disability (activity limitation) - severely limited,86.88,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,F_DIS_LTD,"Females with disability (activity limitation) - limited, but not severely",95.04,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,F_DIS_LTD_SEV,Females with disability (activity limitation) - limited or severely limited,92.68,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,F_DIS_NONE,Females with disability (activity limitation) - not limited at all,96.44,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,F_DIS_SEV,Females with disability (activity limitation) - severely limited,89.28,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,M_DIS_LTD,"Males with disability (activity limitation) - limited, but not severely",92.61,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,M_DIS_LTD_SEV,Males with disability (activity limitation) - limited or severely limited,89.03,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,M_DIS_NONE,Males with disability (activity limitation) - not limited at all,96.04,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,M_DIS_SEV,Males with disability (activity limitation) - severely limited,83.30,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y16_24_DIS_LTD,"Individuals aged 16 to 24 with disability (activity limitation) - limited, but not severely",99.51,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y16_24_DIS_LTD_SEV,Individuals aged 16 to 24 with disability (activity limitation) - limited or severely limited,96.84,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y16_24_DIS_NONE,Individuals aged 16 to 24 with disability (activity limitation) - not limited at all,99.18,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y16_24_DIS_SEV,Individuals aged 16 to 24 with disability (activity limitation) - severely limited,,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y25_54_DIS_LTD,"Individuals aged 25 to 54 with disability (activity limitation) - limited, but not severely",98.06,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y25_54_DIS_LTD_SEV,Individuals aged 25 to 54 with disability (activity limitation) - limited or severely limited,96.53,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y25_54_DIS_NONE,Individuals aged 25 to 54 with disability (activity limitation) - not limited at all,97.81,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y25_54_DIS_SEV,Individuals aged 25 to 54 with disability (activity limitation) - severely limited,94.31,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y55_74_DIS_LTD,"Individuals aged 55 to 74 with disability (activity limitation) - limited, but not severely",89.31,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y55_74_DIS_LTD_SEV,Individuals aged 55 to 74 with disability (activity limitation) - limited or severely limited,85.59,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y55_74_DIS_NONE,Individuals aged 55 to 74 with disability (activity limitation) - not limited at all,91.69,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,FR,France,Y55_74_DIS_SEV,Individuals aged 55 to 74 with disability (activity limitation) - severely limited,80.37,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,DIS_LTD,"Disability (activity limitation) - limited, but not severely",85.75,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,DIS_LTD_SEV,Disability (activity limitation) - limited or severely limited,83.68,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,DIS_NONE,Disability (activity limitation) - not limited at all,92.88,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,DIS_SEV,Disability (activity limitation) - severely limited,74.61,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,F_DIS_LTD,"Females with disability (activity limitation) - limited, but not severely",84.15,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,F_DIS_LTD_SEV,Females with disability (activity limitation) - limited or severely limited,82.58,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,F_DIS_NONE,Females with disability (activity limitation) - not limited at all,92.30,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,F_DIS_SEV,Females with disability (activity limitation) - severely limited,75.03,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,M_DIS_LTD,"Males with disability (activity limitation) - limited, but not severely",87.67,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,M_DIS_LTD_SEV,Males with disability (activity limitation) - limited or severely limited,84.97,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,M_DIS_NONE,Males with disability (activity limitation) - not limited at all,93.45,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,M_DIS_SEV,Males with disability (activity limitation) - severely limited,74.20,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y16_24_DIS_LTD,"Individuals aged 16 to 24 with disability (activity limitation) - limited, but not severely",97.27,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y16_24_DIS_LTD_SEV,Individuals aged 16 to 24 with disability (activity limitation) - limited or severely limited,96.94,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y16_24_DIS_NONE,Individuals aged 16 to 24 with disability (activity limitation) - not limited at all,98.84,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y16_24_DIS_SEV,Individuals aged 16 to 24 with disability (activity limitation) - severely limited,95.30,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y25_54_DIS_LTD,"Individuals aged 25 to 54 with disability (activity limitation) - limited, but not severely",95.76,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y25_54_DIS_LTD_SEV,Individuals aged 25 to 54 with disability (activity limitation) - limited or severely limited,93.49,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y25_54_DIS_NONE,Individuals aged 25 to 54 with disability (activity limitation) - not limited at all,96.02,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y25_54_DIS_SEV,Individuals aged 25 to 54 with disability (activity limitation) - severely limited,82.81,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y55_74_DIS_LTD,"Individuals aged 55 to 74 with disability (activity limitation) - limited, but not severely",77.61,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y55_74_DIS_LTD_SEV,Individuals aged 55 to 74 with disability (activity limitation) - limited or severely limited,75.72,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y55_74_DIS_NONE,Individuals aged 55 to 74 with disability (activity limitation) - not limited at all,84.75,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,IT,Italy,Y55_74_DIS_SEV,Individuals aged 55 to 74 with disability (activity limitation) - severely limited,67.85,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,DIS_LTD,"Disability (activity limitation) - limited, but not severely",75.91,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,DIS_LTD_SEV,Disability (activity limitation) - limited or severely limited,72.65,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,DIS_NONE,Disability (activity limitation) - not limited at all,93.31,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,DIS_SEV,Disability (activity limitation) - severely limited,57.45,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,F_DIS_LTD,"Females with disability (activity limitation) - limited, but not severely",76.34,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,F_DIS_LTD_SEV,Females with disability (activity limitation) - limited or severely limited,74.26,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,F_DIS_NONE,Females with disability (activity limitation) - not limited at all,94.59,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,F_DIS_SEV,Females with disability (activity limitation) - severely limited,62.93,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,M_DIS_LTD,"Males with disability (activity limitation) - limited, but not severely",75.38,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,M_DIS_LTD_SEV,Males with disability (activity limitation) - limited or severely limited,70.79,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,M_DIS_NONE,Males with disability (activity limitation) - not limited at all,92.00,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,M_DIS_SEV,Males with disability (activity limitation) - severely limited,52.57,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y16_24_DIS_LTD,"Individuals aged 16 to 24 with disability (activity limitation) - limited, but not severely",100.00,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y16_24_DIS_LTD_SEV,Individuals aged 16 to 24 with disability (activity limitation) - limited or severely limited,91.90,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y16_24_DIS_NONE,Individuals aged 16 to 24 with disability (activity limitation) - not limited at all,99.58,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y16_24_DIS_SEV,Individuals aged 16 to 24 with disability (activity limitation) - severely limited,,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y25_54_DIS_LTD,"Individuals aged 25 to 54 with disability (activity limitation) - limited, but not severely",90.54,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y25_54_DIS_LTD_SEV,Individuals aged 25 to 54 with disability (activity limitation) - limited or severely limited,88.61,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y25_54_DIS_NONE,Individuals aged 25 to 54 with disability (activity limitation) - not limited at all,97.88,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y25_54_DIS_SEV,Individuals aged 25 to 54 with disability (activity limitation) - severely limited,79.64,,u,low reliability,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y55_74_DIS_LTD,"Individuals aged 55 to 74 with disability (activity limitation) - limited, but not severely",66.35,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y55_74_DIS_LTD_SEV,Individuals aged 55 to 74 with disability (activity limitation) - limited or severely limited,62.87,,,,,
dataflow,ESTAT:DSB_ICTIU01(1.0),Persons using the internet in the past 12 months by level of disability (activity limitation),A,Annual,I_ILT12,Last internet use: in the last 12 months,PC_IND,Percentage of individuals,2024,,LT,Lithuania,Y55_74_DIS_NONE,Individuals aged 55 to 74 with disability (activity limitation) - not limited at all,80.99,,,,,
